Instance_ID,Position_Part_1_x,Position_Part_1_y,Position_Part_1_z,Anonymous_F1_Part_1,Anonymous_F2_Part_1,Anonymous_F3_Part_1,Anonymous_F4_Part_1,Anonymous_F5_Part_1,Anonymous_F6_Part_1,Position_Part_2_x,Position_Part_2_y,Position_Part_2_z,Anonymous_F1_Part_2,Anonymous_F2_Part_2,Anonymous_F3_Part_2,Anonymous_F4_Part_2,Anonymous_F5_Part_2,Anonymous_F6_Part_2,Position_Part_3_x,Position_Part_3_y,Position_Part_3_z,Anonymous_F1_Part_3,Anonymous_F2_Part_3,Anonymous_F3_Part_3,Anonymous_F4_Part_3,Anonymous_F5_Part_3,Anonymous_F6_Part_3,Position_Part_4_x,Position_Part_4_y,Position_Part_4_z,Anonymous_F1_Part_4,Anonymous_F2_Part_4,Anonymous_F3_Part_4,Anonymous_F4_Part_4,Anonymous_F5_Part_4,Anonymous_F6_Part_4,Anonymous_W1,Anonymous_W2,Anonymous_W3,Anonymous_W4,Anonymous_W5,Anonymous_W6,Anonymous_W7,Anonymous_W8,Anonymous_W9,Anonymous_W10,Action
AR3679,4.058895,4.860646,1.779479,0.00201413,-0.01570083,-0.00330638,0.00020207,0.00464872,-0.00033331,5.114214,3.890164,1.7634290000000001,0.00020307,0.02586895,0.00103727,-0.0004609,-0.00035352,3.707e-05,3.858942,4.679911,1.8375970000000001,0.00187228,-0.01011388,-0.00276693,-0.00300277,0.00410793,0.00073444,5.102907,3.92575,1.76742,-0.00163706,0.01087858,0.00122577,-0.00089096,-0.00264757,0.00015234,4.593459999999999,1.947598,1.885364,4.6469059999999995,4.166082,1.947445,86.7970351088229,3.0,171.75785827194682,2.9428462616045707,Action_1
AR5059,1.351207,5.090808,2.29356,0.00033918,-0.00015848,-3.905e-05,7.663e-05,-3.824e-05,-4.63e-06,3.924571,3.8996489999999997,2.131974,-0.00368916,-0.00111644,0.0008045,-0.00052454,-0.00023336,9.636e-05,1.354643,4.682945,2.311861,0.00028147,-0.00013008,-3.8e-05,6.692e-05,-2.898e-05,-5.26e-06,3.686439,3.679964,2.2441459999999998,-0.00224571,0.00077865,-5.14e-06,-0.00038152,8.174e-05,-5.098e-05,2.469653,0.9124994000000001,2.362706,2.444186,3.4311599999999998,2.409259,58.43450354253761,2.0,141.19448356827886,2.415587705097457,Other_Action
AR2694,2.212022,4.008562,2.209495,0.00557871,-0.00128515,0.00019933,0.00082302,-0.00026513,3.037e-05,3.4389239999999996,4.196668,2.339332,-0.00095956,-0.00058923,-0.00014323,5.169e-05,3.21e-06,1.19e-06,2.000153,3.815821,2.245549,0.00371199,-0.00073762,0.00023859,0.00043478,-0.00018283,2.282e-05,3.445568,3.966656,2.360689,-0.00047391,-0.00020803,-9.713e-05,2.082e-05,-6.53e-06,-4.9e-07,2.4418919999999997,0.8199197,2.40525,2.4796810000000002,3.4180940000000004,2.417173,58.818365157480144,2.0,144.27543540208094,2.423501750154103,Other_Action
AR1169,4.248621,4.199573,1.867822,-5.56e-06,-0.00370246,0.0019827,0.00023812,-0.00295991,0.00014829,6.378358,2.819311,1.9016419999999998,-0.012712799999999998,-0.00638473,0.00186195,0.0005983,-0.00135069,0.00011965,4.176843,4.163825,1.918192,0.00223709,-0.00277819,0.00112678,-0.00043275,-0.00188758,0.00031354,6.3135959999999995,2.9582669999999998,1.90315,-0.01046982,0.00667815,0.00148118,-0.00023489,-0.001252,0.0002628,4.902443,1.8714680000000001,2.125249,4.8532519999999995,4.257391999999999,2.142394,104.39574279545783,4.0,229.83452087176,3.227833961545575,Action_1
AR4473,5.117165,4.316477,1.464293,0.00031746,-0.00039042,4.484e-05,-2.927e-05,3.916e-05,-1.68e-06,4.590497,4.322151,1.477196,2.996e-05,0.00093247,9.008e-05,-0.00085188,0.00038865,-2.467e-05,4.790369999999999,4.264512,1.527185,0.00025637,-0.00026584,3.919e-05,-2.36e-05,2.326e-05,-9.5e-07,4.9653410000000004,4.305625,1.529196,0.00012035,0.00059527,6.073e-05,-0.00065215,0.00030839,-2.043e-05,5.193944,1.6460599999999999,1.779753,5.041723999999999,4.28469,1.7380759999999995,92.6553964023756,3.0,171.95657653471713,3.040384419087823,Other_Action
AR0174,4.446937,4.8959660000000005,2.284952,0.00126051,0.008169800000000001,-0.00230605,5.418e-05,0.00028266,0.00023693,4.8392669999999995,4.618857,2.452899,0.00497262,0.00398967,0.0003339,-0.00042513,-4.811e-05,0.00021092,4.4730360000000005,4.917634,2.349663,0.00055456,0.00753939,0.00139665,1.38e-06,0.00041054,0.00067417,4.846608,4.6650529999999995,2.449522,0.00217983,0.00074652,0.00064435,-0.00021119,-0.00053034,9.439e-05,4.724514,4.7038459999999995,2.487172,4.708056,4.95058,2.5440959999999997,117.7398654228048,6.0,316.1260624940483,3.427926331531645,Action_1
AR2911,1.333114,4.951058,2.274134,0.00259636,-0.00242621,-0.00083309,-4.008e-05,-0.00011034,-6.131e-05,3.674401,3.99295,2.183455,3.202e-05,0.0004388,0.00010388,-4.65e-06,7.614e-05,1.621e-05,1.355585,4.535507,2.2889909999999998,0.00196599,-0.00210948,-0.00057246,-2.596e-05,-8.162e-05,-3.499e-05,3.52843,3.815053,2.262258,-0.00011609,0.00041444,5.832e-05,-5.86e-06,4.407e-05,6.32e-06,2.436306,0.9389620999999999,2.368643,2.430309,3.433789,2.427752,57.79084321068802,2.0,140.11007396549059,2.402236281625519,Other_Action
AR4069,3.052838,2.544836,2.150589,-0.00079826,-0.0006075,-0.00023531,2.712e-05,-6.257e-05,-1.123e-05,2.378098,2.3689310000000003,2.0243,0.00054177,-0.00186374,-2.136e-05,0.00013321,-0.00036358,1.361e-05,2.857022,2.739591,2.1830220000000002,-0.00055289,-0.00053221,-0.00016758,2.271e-05,-8.355e-05,-1.606e-05,2.528368,2.568693,2.076597,0.00012557,-0.00184042,-0.00017625,0.00011904,-0.00035657,7.17e-06,2.4690060000000003,0.8696753,2.374288,2.479579,3.4344019999999995,2.406717,58.70647188804758,2.0,142.37288631579932,2.4211838669807797,Action_2
AR4697,4.467347,4.805358999999998,2.405765,0.00840798,0.00219816,-0.01219539,-0.00131821,-0.0007459,0.00076632,4.862648,4.8233120000000005,2.374501,-0.00989575,0.00255761,-0.01384329,0.00116898,0.00027505,0.00125972,4.472241,4.831869,2.427607,0.00909986,0.00206736,-0.01647509,-0.00104654,-0.00022493,0.00083311,4.853839,4.851101,2.3918220000000003,-0.00887016,0.00033745,-0.01340281,0.00104262,0.00028227,0.00166617,4.665268,4.696283,2.646776,4.662031,4.969092,2.6648259999999997,123.7108543691385,7.0,350.771182568767,3.5139606395018146,Action_2
AR5369,4.727505000000002,5.029521,1.482621,-0.0005422999999999999,-4.145e-05,0.00028091,-0.00024579,-0.00064197,9.749e-05,4.736512,5.049169999999998,1.467631,0.00050075,0.00158409,-1.752e-05,4.204e-05,-0.00014831,-6.47e-06,4.382615,4.97829,1.533708,-0.00024882,-0.00092802,0.00032023,-0.00025209,-0.00045871,0.00011035,4.907645,4.956722,1.487924,0.00106183,0.00160121,0.00015631,-2.22e-06,-9.69e-05,-1.936e-05,5.179044,1.6666279999999998,1.7648720000000002,5.099858,4.326096,1.733352,91.6241221766237,3.0,168.91484047839026,3.023301133259471,Other_Action
AR0093,5.1991309999999995,3.027819,1.503283,-0.00019523,0.00016745,2.003e-05,-0.00067707,0.00040406,0.00013428,5.4349169999999996,3.2913120000000005,1.540244,0.00033597,0.00108004,-0.00011268,-1.409e-05,0.00011819,9.31e-06,5.174247,3.254569,1.5394299999999999,-0.00019459,0.00016154,1.909e-05,-0.00067715,0.00040481,0.0001344,5.6383220000000005,3.4927,1.5297180000000001,0.00031343,0.00108459,-0.00011808,-1.261e-05,0.00011858,9.67e-06,5.4717980000000015,1.558678,1.736747,5.591057,4.264118,1.7394619999999998,95.26969687898729,3.0,172.10574716149455,3.082714511774648,Other_Action
AR1220,5.6413839999999995,4.139558999999998,1.465365,-0.00067551,0.00071065,0.00020416,-0.0001855,-9.222e-05,-2.9e-07,5.412949,4.135357,1.498025,8.406e-05,0.00112865,1.279e-05,3.383e-05,4.594e-05,-6.51e-06,5.21623,4.1519699999999995,1.545102,3.637e-05,0.00047848,-1.439e-05,1.059e-05,-4.664e-05,2.35e-06,5.732234,4.077864,1.556477,-0.00015305,0.00067595,-6.352e-05,5.262e-05,-4.329e-05,1.697e-05,5.698932,1.432847,1.7742490000000002,5.7580279999999995,4.089017,1.7543419999999998,101.34869076446478,3.0,185.67674898155985,3.1798308763310037,Other_Action
AR9640,5.460442,3.9979910000000003,1.488599,0.00066684,-0.0004244,-0.00011132,0.00012466,-0.00015263,-1.603e-05,5.269712,3.908371,1.505017,7.514e-05,4.977e-05,-8.29e-06,0.00011851,-2.804e-05,5.45e-06,5.183603,3.974873,1.5521909999999999,0.00048201,-7.335e-05,-0.00012661,5.206e-05,6.462e-05,-2.779e-05,5.253677,3.981295,1.623553,0.00231563,-0.004162399999999999,-0.00097274,0.00055363,-0.00119392,-0.00030384,5.402623999999999,1.473856,1.75843,5.434051,4.129067,1.7458080000000002,95.22573680980413,3.0,173.5334425508159,3.0822290830371446,Other_Action
AR5883,4.456854,4.926255,2.366219,0.00095836,0.00405743,-0.00015083,-0.00016092,-0.00046832,-0.00176949,4.860318,5.084893,2.28171,-0.00424833,0.01642222,0.02817755,-0.00107664,0.00354663,0.00440809,4.473391,4.936136,2.418767,0.00058432,0.00795805,0.00534304,0.0002917,-6.175e-05,0.00078059,4.844769,5.047867,2.350689,-0.00393708,0.01607441,0.01267551,-0.00066127,0.00349187,0.00073011,4.732874,4.728219,2.40179,4.703431,4.9630220000000005,2.548773,113.90712675988479,5.0,297.04725289844174,3.3715529722162163,Action_1
AR4250,1.897878,3.974216,2.211435,0.00043955,-0.00078406,0.00030496,-1.09e-05,-4.09e-06,9.45e-06,2.876225,0.9967914000000001,2.201727,0.00245703,-0.00409095,0.00023293,0.00046231,-0.00034745,2.938e-05,1.6653759999999995,3.8421260000000004,2.2544779999999998,0.00023079,-0.00043158,0.00029319,-0.00010622,3.604e-05,1.417e-05,3.001487,1.289141,2.21316,0.00376462,-0.00899409,0.00043004,0.00040572,-0.00083112,1.594e-05,2.364154,0.9305558,2.365022,2.444344,3.294893,2.439232,55.993300733231926,2.0,135.49146987823906,2.364587960171497,Other_Action
AR5073,4.8983620000000005,5.039299,1.4717120000000001,0.0007777999999999999,-0.00119684,-0.00015339,0.00041532,-0.00022624,1.753e-05,4.8460230000000015,5.029661,1.4723979999999999,-0.00055268,-0.00069781,-0.00010736,-1.693e-05,-3.83e-05,-8.75e-06,4.689661,4.95331,1.516946,0.00018928,-0.00036052,-0.00020779,7.886e-05,2.607e-05,-3.005e-05,5.039974,4.934238,1.4974610000000002,0.00010854,-0.00129465,5.350000000000001e-05,-7.09e-05,3.875e-05,-2.679e-05,5.303101,1.6525020000000001,1.760635,5.192145,4.3080300000000005,1.731725,93.59193145559351,3.0,171.90025842937888,3.0556219054613085,Other_Action
AR4172,2.448196,3.816005,2.196677,-0.00142296,0.00079109,2.08e-05,-2.377e-05,7.235e-05,-5.37e-06,2.450689,3.786456,2.183452,-0.00079954,2.22e-05,5.657e-05,-2.61e-06,1.225e-05,-7.6e-07,2.249261,3.719503,2.230958,-0.00124836,0.00038913,0.00011111,-4.191e-05,3.283e-05,-1.06e-06,2.567461,3.6520589999999995,2.274874,-0.00049912,0.00016552,5.459e-05,-4.02e-06,9.03e-06,-5e-08,2.376736,0.8648208000000001,2.404425,2.437952,3.429097,2.4242619999999997,57.230434306893436,2.0,140.57184141916986,2.3905404110368016,Other_Action
AR5330,2.150757,4.1289940000000005,2.225259,-0.00032285,0.00041161,-4.167e-05,-1.721e-05,1.607e-05,-1.99e-06,2.992883,1.546398,2.2184,0.00431038,-0.02097838,-0.00052182,-0.00019542,0.00044301,-2.985e-05,1.937014,3.952271,2.252535,-0.00031845,0.00032954,-2.784e-05,-1.655e-05,1.468e-05,-1.23e-06,3.080307,1.8588939999999998,2.22032,0.00477542,-0.0159073,-0.00030278,-7.64e-06,0.00018377,-1.836e-05,2.325048,0.8727133,2.4055009999999997,2.478055,3.3625089999999997,2.426683,56.01237771287993,2.0,137.67233692638013,2.3649324068666315,Other_Action
AR2559,2.081986,4.124497,2.235996,-0.00035372,-3.418e-05,6.276e-05,1.163e-05,-9.57e-06,8e-08,3.2868209999999998,0.3519595,2.182953,-4.616e-05,-0.00028392,-4.065e-05,4.76e-06,1.298e-05,-2.65e-06,1.8806060000000002,3.923292,2.26573,-0.00025281,-0.00017658,8.536e-05,4.5e-06,-4.54e-06,-5.4e-07,3.4038660000000003,0.6118155,2.206464,-0.00014285,-0.00024058,-3.11e-06,6.27e-06,1.567e-05,-1.51e-06,2.3121270000000003,0.884324,2.413173,2.475286,3.368125,2.421825,55.87899521629751,2.0,137.82419629559828,2.3621097453274693,Action_1
AR0264,4.112479,5.485922,1.772075,-0.00279015,-0.00520274,0.00032349,-0.00069793,-0.00139687,0.00012529999999999998,5.163236,5.245637,1.8316430000000001,-0.0008173999999999999,0.00052537,-0.00034201,-0.00020549,-3.011e-05,-3.376e-05,3.8855980000000003,5.210617,1.8057560000000001,-0.0021104,-0.00601991,0.00017991,-0.00058252,-0.00156401,8.869e-05,5.228155,5.008116,1.8628779999999998,-0.00084318,0.00061574,-0.00033385,-0.00020788,-1.14e-05,-3.357e-05,4.427446,1.793305,1.9627689999999998,4.443632,4.139596,1.96612,87.0844859922667,3.0,178.3502876913353,2.9478897126544608,Other_Action
AR5731,3.5125339999999996,5.131497,1.869761,0.00925322,0.00318643,-0.00321782,0.00964473,0.00511854,-0.00142419,3.642237,2.202602,1.489365,-0.00863652,0.05126243,-0.0010833,-0.00362089,0.00189834,-0.00055566,3.262575,4.915593,1.9133799999999999,0.01676004,-0.00049738,-0.00292338,0.00593886,-0.00145942,-0.001089,3.867168,2.2538240000000003,1.525347,-0.00285306,0.04529443,-4.733e-05,-0.00090883,0.00143543,-0.00013931,4.323853,1.7608580000000005,1.9654490000000002,4.309674,4.065133,1.93885,85.15831952993642,3.0,174.532455925908,2.9151865386278457,Action_1
AR1372,1.9874900000000002,4.588262,2.225172,0.00088297,0.00025946,3.161e-05,-0.00013423,-7.821e-05,4.44e-06,3.6446160000000014,1.9838069999999999,2.214477,-0.00082513,0.00313567,-0.00014606,-0.0002008,0.0001041,6.518e-05,1.7931860000000002,4.357911,2.247824,0.00088213,0.0008701000000000001,4.151e-05,-0.00024879,-0.00026772,2.748e-05,3.702463,2.3753919999999997,2.254269,-0.00108689,0.00191652,7.62e-05,-0.00010729,0.00020041,5.059e-05,2.427829,0.8712751,2.396314,2.469528,3.449214,2.4314459999999998,58.26358552856992,2.0,142.6230599650809,2.4120200294164227,Action_1
AR4716,4.983276,3.368925,1.466819,0.01787733,0.00527779,-0.00026594,0.00428627,-0.00043218,-0.0005062,4.958044999999999,3.471423,1.486399,0.01651859,0.00083818,-0.00121712,0.00772599,0.0021211,-0.00013127,5.127634,3.4343410000000003,1.516222,0.00028966,0.0060803,-0.00014065,-9.718e-05,0.00089915,0.00015729,5.434115,3.6326959999999997,1.585599,0.00471961,-0.00210405,-0.0024627,-0.00050575,0.00062395,-0.00017930000000000002,5.334155,1.5017200000000002,1.768541,5.407209,4.134741,1.7594439999999998,94.56029226602871,3.0,173.4429770989746,3.07142830257439,Action_1
AR2877,1.65688,3.0911419999999996,1.9825439999999999,0.00120113,6.236e-05,-0.00022224,1.551e-05,1.543e-05,-1.102e-05,4.3558650000000005,3.321485,2.084896,-0.00025798,-0.00056771,-4.502e-05,4.43e-06,-1.58e-05,3.21e-06,1.651516,3.148503,1.998168,0.00137788,0.00153563,-0.00025838,4.227e-05,0.00024036,-1.634e-05,4.2861709999999995,3.457608,2.107192,-0.00016632,-0.00072148,-8.682e-05,1.973e-05,-1.669e-05,2.2e-07,2.934312,1.294259,2.215195,2.7167,4.060556,2.241294,65.11104583325199,2.0,149.48907432259466,2.5495241263498567,Action_2
AR4295,4.80898,4.784632,1.51539,0.00171172,0.0021961,-0.00058954,0.0016090999999999998,0.00044508,-0.00022186,6.5760770000000015,1.8993400000000005,1.373333,-0.00753055,0.02253143,0.0072378,0.00106488,0.0054394,0.00137863,4.623641,4.727645,1.542265,-0.0011204,0.00154652,-0.00020617,-6.228e-05,-0.00014404,-6.112e-05,6.51599,2.208236,1.400082,-0.01530664,0.01095687,0.00568083,0.00016467,-0.0019607,0.0007643,4.9339889999999995,1.565246,1.775825,5.071206,4.221235,1.741827,87.8330776818441,3.0,162.5834463731708,2.960050846847905,Action_1
AR5770,4.08461,5.258437000000002,2.018714,-0.00055549,-0.00146744,0.00026087,4.778e-05,7.879999999999999e-05,9.9e-07,5.500230999999999,5.369774,2.00545,0.00027424,0.00016676,6.63e-06,-6.02e-06,9.03e-06,3.43e-06,4.0168610000000005,5.051744,2.060384,-0.0005545,-0.00146445,0.00026021,4.788e-05,7.91e-05,9.000000000000002e-07,5.51211,5.086037,2.014766,0.00027416,0.00016885,6.63e-06,-6.04e-06,9.35e-06,3.42e-06,4.781104,1.8328520000000001,2.123854,4.823846,4.284957,2.1382790000000003,101.75036827500624,4.0,223.95661866970912,3.1865917301744195,Other_Action
AR5354,4.438828,4.9165849999999995,2.329697,0.00410137,0.00119976,0.00751511,8.819e-05,-0.00090648,-0.00062054,4.896364,4.900817,2.24227,-0.01136288,0.04985873,0.0035712,-5.13e-06,0.00085724,-0.00348437,4.45058,4.928172,2.3630709999999997,0.00701434,0.00269808,0.0190292,0.00056575,-7.418e-05,0.00156837,4.892574,4.922528,2.30045,-0.01497297,0.03604607,0.00622784,-6.27e-05,0.00258802,-0.0030017,4.735518,4.73015,2.400801,4.700164,4.9642669999999995,2.545258,113.92369218957786,5.0,296.98984168248074,3.3718001645883464,Action_1
AR5717,3.528711,4.267564,1.9491889999999998,-0.00172205,0.00411533,4.571e-05,6.82e-06,0.00013535,5.339e-05,6.233057,4.663781,1.852124,0.00059676,-0.00158003,-8.772e-05,-5.9e-05,-2.983e-05,6.56e-06,3.640039,4.446927,2.006494,-0.00053015,0.00186397,0.0001888,-8.639e-05,0.00011997,1.419e-05,6.064531,4.598019,1.9270639999999999,-0.00472188,0.00137169,0.00185972,-0.00146717,0.00068002,0.00048119,4.9077779999999995,1.8891189999999998,2.111749,4.853086,4.286468,2.1317939999999997,103.8479788156225,4.0,227.398513557604,3.2193159651891894,Action_2
AR4210,1.0331860000000002,5.740126,2.165213,-0.00140473,-0.00071015,-0.00021091,0.00013076,8.546e-05,3.818e-05,5.003188,2.088984,2.176098,-0.00121391,0.00040691,3.629e-05,0.0002093,0.00021925,-4.541e-05,1.1635659999999999,5.31741,2.158591,-0.00132578,-0.00044026,-0.00021525,0.00010212,4.876e-05,2.3800000000000006e-05,4.782037,2.37957,2.17055,-0.00076647,0.0002139,4.743e-05,0.00015043,5.6e-07,-1.406e-05,2.613197,1.328496,2.2073139999999998,2.552741,4.066504,2.243955,57.785270543454644,2.0,132.95257096233908,2.40169655095268,Action_1
AR0691,3.965735,5.3405,1.800175,2.252e-05,-0.00024336,-7.291e-05,0.00206695,0.00223633,-0.00031692,5.13564,5.339567,1.810301,-0.00021685,1.514e-05,-6.172e-05,0.00015342,0.00010931,-1.655e-05,3.745047,5.068684999999999,1.837223,0.00019989,-0.00062056,-0.00014332,0.00204205,0.00214892,-0.00035381,5.199514,5.090303,1.8382330000000002,-0.00021614,1.252e-05,-6.143e-05,0.00015208,0.00011454,-1.713e-05,4.429693,1.8271099999999998,1.9608009999999998,4.474409,4.232829,1.958706,87.04685872266062,3.0,178.41541182444163,2.9471590496769937,Other_Action
AR2569,5.008322,4.737128,1.466126,0.00041444,-0.00166509,-0.00033107,0.00045813,0.0001537,2.298e-05,6.006355,2.577329,1.498005,-0.06264205,0.1015647,0.0022715,0.00535533,-0.00983665,-0.00126941,4.7143,4.59335,1.530813,0.00045021,-0.00100282,-0.00029087,0.0003926,0.00018774,8.51e-06,6.0960449999999975,2.761373,1.470564,-0.05514615,0.08300916,0.00309997,0.00464983,-0.00642351,-0.00016591,4.861811,1.678346,1.766846,5.001468,4.304149,1.7439529999999999,86.11598381596733,3.0,159.37753279886059,2.930882344637191,Action_1
AR1641,2.486168,3.6532190000000004,2.180609,-8.059e-05,0.00014848,-3.314e-05,1.92e-06,-4.3e-06,9.3e-07,2.60498,3.7433370000000004,2.25409,0.00038363,0.0007599,0.00064725,-5.65e-06,-4.598e-05,-3.832e-05,2.341782,3.598506,2.204351,-0.00048684,-4.403e-05,4.88e-06,2.01e-06,-2.23e-06,9.7e-07,2.8421369999999997,3.7701599999999997,2.408121,0.00052848,-0.00018812,-8.098e-05,-6.35e-06,3.69e-06,-1.5e-07,2.404168,0.8426594999999999,2.3986,2.435696,3.441592,2.4228680000000002,57.750200366680325,2.0,141.41972079344342,2.4013823862100763,Other_Action
AR1861,3.0095520000000002,4.731445,1.851488,-0.0016904,-0.00418705,-0.00038688,0.0001561,2.012e-05,7.07e-06,3.7704419999999996,4.23942,1.7234189999999998,-0.00022991,-0.00075219,-0.00015683,4.709e-05,-3.387e-05,1.121e-05,3.210239,4.57185,1.901255,-0.0010247,-0.00330048,-0.00025795,0.00025558,0.00025438,-1.151e-05,3.921818,4.17309,1.755983,0.00110027,-0.00142482,0.00018448,0.0002378,-6.61e-06,4.221e-05,4.963426,1.907027,2.1372970000000002,4.906515,4.314621,2.1408709999999997,106.29485252177817,4.0,235.41176815200583,3.257040911551772,Action_2
AR4870,5.611254,4.043652,1.496334,-0.01044517,-0.00150243,0.00016379,0.00297122,0.00193635,0.00057597,5.432239,4.060412,1.5071940000000001,-0.01191807,0.0007462,0.00010442,-0.00035630000000000004,0.00026051,4.865e-05,5.342699,4.113156,1.529261,-0.0065808,-0.0019724,-0.00035551,0.00299567,0.00180722,0.00057056,5.37689,4.111562,1.521603,-0.00191508,-0.00080844,-9.421e-05,-0.00078189,0.00020198,3.509e-05,5.257418,1.6899,1.735671,5.350741,4.206576,1.7452130000000001,91.47656256150816,3.0,165.8819096000954,3.0207859833953816,Other_Action
AR0322,4.826813,5.146612999999999,1.473691,0.00070386,0.0023385000000000003,-0.00031409,0.00062628,0.00158522,-0.00020917,4.7272120000000015,4.959477,1.470314,0.00269994,0.00510114,-0.0004022,0.00104947,0.00328945,-0.00015069999999999998,4.605421,5.0230190000000015,1.51298,0.00133739,0.00017492,-0.00017312,0.00020802,-0.00017769999999999998,-6.4e-06,5.018086,5.073493,1.4848379999999999,0.00063747,0.00068326,-8.614e-05,3.497e-05,0.00032313,-3.08e-05,5.410494,1.6528740000000002,1.755612,5.234230999999999,4.35612,1.711982,95.2152913067172,3.0,174.36122549044842,3.0820006801310083,Other_Action
AR2218,2.396621,3.9990019999999995,2.1866220000000003,0.00053751,0.00033924,3.844e-05,-7.58e-05,-1.245e-05,1.304e-05,3.4100349999999997,4.244161,2.3557330000000003,-0.00033764,-0.00028734,1.572e-05,-1.943e-05,2.097e-05,2.65e-06,2.11794,3.900527,2.222966,0.0005838999999999999,0.0002306,-3.205e-05,-0.00024377,-7.74e-05,1.378e-05,3.393843,3.9745519999999996,2.379743,-0.00024684,-0.00026622,4.53e-06,-1.22e-05,1.725e-05,1.4e-06,2.406564,0.8618065999999999,2.407579,2.432737,3.4199650000000004,2.4160369999999998,58.02312823950205,2.0,142.6426134725011,2.4070714465000824,Other_Action
AR1038,5.185594,4.283704,1.471723,-7.952e-05,-0.00082584,9.042e-05,-9.2e-06,-3.24e-06,5.15e-06,4.605639,4.30863,1.498441,0.00023898,-0.00071082,-0.00017696,-8.993e-05,0.00018017,3.817e-05,4.849344,4.244511,1.533079,-1.6800000000000002e-05,-0.00061138,0.00010263,-7.22e-06,-7.36e-06,4.86e-06,4.992896,4.258708,1.545877,-4.63e-06,-0.00037121,-9.794e-05,-4.678e-05,0.00013005,2.607e-05,5.0414449999999995,1.63717,1.769987,5.040796,4.26388,1.742012,89.4478546046348,3.0,165.30223624769374,2.9871879939526735,Other_Action
AR0798,3.95834,5.246155,1.803137,0.00467724,0.00416849,-0.00095756,0.00321115,0.0035643000000000007,-0.00056413,5.228423,5.110504,1.841166,7.698e-05,0.00090308,0.00020739,7.44e-06,0.0003292,-3.29e-06,3.781975,5.043248999999999,1.830024,0.00129448,0.00123449,-0.00056016,0.00190483,0.00265895,-0.00040151,5.324419,4.8918029999999995,1.8739400000000002,-0.00024539,0.00168112,0.00045659,-0.0001592,0.00049612,6.373e-05,4.453475,1.789146,1.962391,4.511430000000002,4.104684,1.9577,87.57977253263121,3.0,179.20963635994664,2.9562576441719357,Other_Action
AR0068,4.672442,5.100764,2.353905,-0.015006899999999997,-0.00011744,0.00883458,-0.00103902,-0.00073638,-0.00252036,4.839148000000002,5.14957,2.635122,0.00178625,-0.00115314,-0.00844318,0.0002106,0.00053826,0.00045709,4.6682239999999995,5.073825,2.439832,-0.01430639,-0.00386388,-0.00234355,-0.0008801,-0.00143761,-0.00239702,4.836059,5.104474,2.641166,0.00238108,-0.00159947,-0.0033141,5.06e-06,0.00057491,0.00034885,4.740143,4.701464,2.6941900000000003,4.741981,4.976129,2.704989,127.94442578341551,7.0,368.1016838542763,3.5736320276673705,Other_Action
AR4868,4.119079,2.448651,1.518427,-0.00038433,-0.00117281,0.00118292,-0.00291396,-0.00038898,-0.00014138,5.429575,2.3834150000000003,1.5010350000000001,0.03062998,0.00426656,-0.00025565,0.00780468,-0.00525555,-0.00077215,4.241184,2.799522,1.515936,0.00117811,-0.00560237,0.00136968,-0.00122438,-0.00073114,-3.674e-05,5.732171,2.441026,1.494127,0.03041536,0.01526547,0.0013483,0.00644777,-0.002041,-0.00043839999999999987,5.925488,1.3887260000000001,1.768733,5.51981,4.0357660000000015,1.710193,105.0288282822846,3.0,191.37252770832612,3.2373764326540715,Action_1
AR1154,5.131114,4.293004,1.540724,-0.00157419,-0.0009266,-7.8e-06,5.89e-06,3.02e-06,2.1e-07,4.899927,4.128158999999999,1.5068270000000001,-0.00030524,-0.00069904,-8.400000000000001e-06,1.021e-05,-5.327e-05,-1.66e-06,4.980849,4.270241,1.581799,0.00037188,-0.00041163,-0.00021384,0.00042049,4.885e-05,3.2500000000000004e-05,5.108741,4.276686,1.547182,-0.00031931,-0.00070695,-1.123e-05,9.06e-06,-5.391e-05,-1.89e-06,5.061216,1.627604,1.779557,5.056018,4.217782,1.778832,90.28047543024077,3.0,167.52413086954098,3.0011201844164788,Other_Action
AR3101,1.359042,5.08849,2.288508,3.775e-05,-0.0001416,-9.647e-05,-4.17e-06,4.9000000000000005e-06,1.51e-06,3.798777,3.8667519999999995,2.1605380000000003,5.773e-05,3.082e-05,-2.526e-05,2.67e-06,-1.28e-06,7.5e-07,1.358005,4.678851,2.3073099999999998,-2.504e-05,-0.00013277,-6.602e-05,-2.98e-06,3.4e-06,7.1e-07,3.611975,3.715753,2.244165,-2.11e-06,1.809e-05,-1.487e-05,5.56e-06,-1.3e-07,3.6e-07,2.4220599999999997,0.9055011999999999,2.369148,2.441812,3.43148,2.409696,57.465976339217605,2.0,139.2526121698807,2.395457911314661,Other_Action
AR3491,4.550468,5.104699,2.360562,0.00098925,0.00020336,0.00029673,5.575e-05,-0.0001897,-0.00043296,4.796308,4.578496,2.329533,-0.00246895,0.00433153,0.00485275,0.0001421,0.00149374,0.00072369,4.555912999999999,5.061879,2.402827,0.00071545,0.00015392,1.041e-05,3.154e-05,-0.00014477,-0.00014939,4.79614,4.598577,2.361365,-0.00104487,0.00053189,0.00622881,-1.033e-05,0.00048153,4.19e-06,4.683622,4.694686,2.611145,4.680436,4.949692,2.607471,122.52782883815712,6.0,343.1751773683218,3.4970868115032543,Action_1
